,Symbol,Date,Sentiment_scores
526,GE,2022-12-12,0.27582066666666666
527,GE,2022-12-13,0.205849
528,GE,2023-01-02,0.15094033333333334
529,GE,2023-01-03,0.0723778
530,GE,2023-01-04,0.072112
531,GE,2023-01-05,0.18289957142857144
532,GE,2023-01-06,0.13768819999999998
533,GE,2023-01-07,0.2295016666666667
534,GE,2023-01-08,0.150366
535,GE,2023-01-09,0.291277
536,GE,2023-02-01,0.07896666666666667
537,GE,2023-02-02,0.2745555
538,GE,2023-02-03,0.17415699999999998
539,GE,2023-02-04,0.174738
540,GE,2023-02-05,0.125388
541,GE,2023-02-06,0.2736552
542,GE,2023-02-07,0.204848
543,GE,2023-02-08,0.031717
544,GE,2023-02-09,0.14965124999999999
545,GE,2023-02-10,0.062974
546,GE,2023-02-11,0.20900833333333332
547,GE,2023-02-12,0.232022
548,GE,2023-02-13,0.2513491666666667
549,GE,2023-03-01,0.24682375
550,GE,2023-03-02,0.22825040000000002
551,GE,2023-03-03,0.4074276666666667
552,GE,2023-03-06,0.11487233333333334
553,GE,2023-03-07,0.24810418181818183
554,GE,2023-03-08,0.153626
555,GE,2023-03-09,0.1761556923076923
556,GE,2023-04-02,0.231941
557,GE,2023-04-03,0.27075375
558,GE,2023-04-04,0.251860375
559,GE,2023-04-05,0.2114145
560,GE,2023-04-06,0.19932642857142854
561,GE,2023-04-07,0.140789
562,GE,2023-04-10,0.29003616666666665
563,GE,2023-04-11,0.17873719999999998
564,GE,2023-04-12,0.24010119999999996
565,GE,2023-04-13,0.22909766666666664
566,GE,2023-05-01,0.221476
567,GE,2023-05-02,0.1925201666666667
568,GE,2023-05-03,0.082813
569,GE,2023-05-04,0.21606550000000002
570,GE,2023-05-05,-0.03841166666666667
571,GE,2023-05-06,0.323976
572,GE,2023-05-07,0.3222745
573,GE,2023-05-08,0.3139925714285714
574,GE,2023-05-09,0.23577725
575,GE,2023-05-10,0.377043
576,GE,2023-05-11,0.1361865
577,GE,2023-05-12,0.21189375
578,GE,2023-05-13,0.165894
579,GE,2023-05-15,0.283586
580,GE,2023-06-01,0.331065
581,GE,2023-06-02,0.147029
582,GE,2023-06-03,0.15882833333333332
583,GE,2023-06-04,0.140141
584,GE,2023-06-05,0.24316300000000002
585,GE,2023-06-06,0.2406855
586,GE,2023-06-07,0.19094355555555553
587,GE,2023-06-08,0.2005899
588,GE,2023-06-09,0.18115944444444443
589,GE,2023-06-10,0.2988765
590,GE,2023-06-11,0.101577
591,GE,2023-06-12,0.2004965
592,GE,2023-07-01,0.097272
593,GE,2023-07-02,0.17465799999999998
594,GE,2023-07-03,0.229098
595,GE,2023-07-04,0.32116666666666666
596,GE,2023-07-05,0.20247322222222222
597,GE,2023-07-06,0.16671433333333333
598,GE,2023-07-07,0.1633184
